"","states","year","disease","datatype","deathpop","class","population","ratio"
"2502","Oklahoma",2012,"Mortality from total cardiovascular disease","Nmbr",11828,"Overall",3817679,0.00309821752955133
"2503","Oklahoma",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2491,"Female",3817679,0.000652490688714268
"2504","Oklahoma",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5157,"Overall",3817679,0.00135082074737033
"2505","Oklahoma",2012,"Mortality from heart failure","Nmbr",2276,"Male",3817679,0.00059617374850007
"2506","Oklahoma",2012,"Mortality from coronary heart disease","Nmbr",2792,"Female",3817679,0.000731334405014146
"2507","Oklahoma",2012,"Mortality from coronary heart disease","Nmbr",3401,"Male",3817679,0.000890855412411573
"2508","Oklahoma",2012,"Mortality from diseases of the heart","Nmbr",4382,"Female",3817679,0.0011478178233424
"2509","Oklahoma",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2666,"Male",3817679,0.000698330058656058
"2510","Oklahoma",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",784,"Male",3817679,0.000205360377339216
"2511","Oklahoma",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1893,"Overall",3817679,0.000495851013141754
"2512","Oklahoma",2012,"Mortality from heart failure","Nmbr",2637,"Female",3817679,0.000690733820208561
"2513","Oklahoma",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1109,"Female",3817679,0.000290490635802539
"2514","Oklahoma",2012,"Mortality from total cardiovascular disease","Nmbr",5890,"Female",3817679,0.00154282222261222
"2515","Oklahoma",2012,"Mortality from coronary heart disease","Nmbr",6193,"Overall",3817679,0.00162218981742572
"2516","Oregon",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3912,"Overall",3899444,0.00100321994622823
"2517","Oregon",2012,"Mortality from coronary heart disease","Nmbr",3318,"Overall",3899444,0.000850890537215049
"2518","Oregon",2012,"Mortality from diseases of the heart","Nmbr",2875,"Female",3899444,0.000737284597496464
"2519","Oregon",2012,"Mortality from diseases of the heart","Nmbr",3305,"Male",3899444,0.000847556728600282
"2520","Oregon",2012,"Mortality from total cardiovascular disease","Nmbr",8816,"Overall",3899444,0.00226083513444481
"2521","Oregon",2012,"Mortality from heart failure","Nmbr",2268,"Male",3899444,0.000581621379868515
"2522","Oregon",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2019,"Male",3899444,0.000517766122554908
"2523","Oregon",2012,"Mortality from heart failure","Nmbr",4695,"Overall",3899444,0.00120401780356379
"2524","Oregon",2012,"Mortality from total cardiovascular disease","Nmbr",4466,"Male",3899444,0.00114529148258059
"2525","Oregon",2012,"Mortality from total cardiovascular disease","Nmbr",4350,"Female",3899444,0.00111554365186421
"2526","Oregon",2012,"Mortality from coronary heart disease","Nmbr",2066,"Male",3899444,0.000529819122931372
"2527","Oregon",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1893,"Female",3899444,0.000485453823673324
"2528","Oregon",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",748,"Male",3899444,0.000191822218757341
"2529","Oregon",2012,"Mortality from heart failure","Nmbr",2427,"Female",3899444,0.000622396423695276
"2530","Oregon",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1763,"Overall",3899444,0.000452115737525658
"2531","Oregon",2012,"Mortality from coronary heart disease","Nmbr",1252,"Female",3899444,0.000321071414283677
"2532","Oregon",2012,"Mortality from diseases of the heart","Nmbr",6180,"Overall",3899444,0.00158484132609675
"2533","Oregon",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1015,"Female",3899444,0.000260293518768317
"2534","Pennsylvania",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",6546,"Overall",12772789,0.000512495743881779
"2535","Pennsylvania",2012,"Mortality from diseases of the heart","Nmbr",15435,"Male",12772789,0.00120842832368091
"2536","Pennsylvania",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",2483,"Male",12772789,0.000194397637039178
"2537","Pennsylvania",2012,"Mortality from coronary heart disease","Nmbr",18883,"Overall",12772789,0.00147837719702408
"2538","Pennsylvania",2012,"Mortality from total cardiovascular disease","Nmbr",19040,"Male",12772789,0.00149066895256784
"2539","Pennsylvania",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",6225,"Female",12772789,0.000487364192738172
"2540","Pennsylvania",2012,"Mortality from heart failure","Nmbr",8308,"Female",12772789,0.000650445255143571
"2541","Pennsylvania",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",12695,"Overall",12772789,0.000993909787439532
"2542","Pennsylvania",2012,"Mortality from diseases of the heart","Nmbr",15517,"Female",12772789,0.00121484822148084
"2543","Pennsylvania",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",4063,"Female",12772789,0.000318098106842601
"2544","Pennsylvania",2012,"Mortality from diseases of the heart","Nmbr",30952,"Overall",12772789,0.00242327654516175
"2545","Pennsylvania",2012,"Mortality from heart failure","Nmbr",6585,"Male",12772789,0.000515549109908572
"2546","Pennsylvania",2012,"Mortality from heart failure","Nmbr",14893,"Overall",12772789,0.00116599436505214
"2547","Pennsylvania",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",6470,"Male",12772789,0.000506545594701361
"2548","Pennsylvania",2012,"Mortality from total cardiovascular disease","Nmbr",21072,"Female",12772789,0.00164975715170743
"2549","Pennsylvania",2012,"Mortality from coronary heart disease","Nmbr",10088,"Male",12772789,0.000789804012263884
"2550","Pennsylvania",2012,"Mortality from coronary heart disease","Nmbr",8795,"Female",12772789,0.000688573184760196
"2551","Pennsylvania",2012,"Mortality from total cardiovascular disease","Nmbr",40112,"Overall",12772789,0.00314042610427527
"2552","Rhode Island",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",599,"Female",1052393,0.000569179004421352
"2553","Rhode Island",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",544,"Male",1052393,0.00051691715927415
"2554","Rhode Island",2012,"Mortality from coronary heart disease","Nmbr",833,"Female",1052393,0.000791529400138541
"2555","Rhode Island",2012,"Mortality from diseases of the heart","Nmbr",2360,"Overall",1052393,0.00224250826449815
"2556","Rhode Island",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1143,"Overall",1052393,0.0010860961636955
"2557","Rhode Island",2012,"Mortality from total cardiovascular disease","Nmbr",1396,"Male",1052393,0.00132650065137263
"2558","Rhode Island",2012,"Mortality from heart failure","Nmbr",720,"Female",1052393,0.000684155063745198
"2559","Rhode Island",2012,"Mortality from total cardiovascular disease","Nmbr",2946,"Overall",1052393,0.00279933446915743
"2560","Rhode Island",2012,"Mortality from coronary heart disease","Nmbr",862,"Male",1052393,0.000819085645761612
"2561","Rhode Island",2012,"Mortality from heart failure","Nmbr",1293,"Overall",1052393,0.00122862846864242
"2562","Rhode Island",2012,"Mortality from total cardiovascular disease","Nmbr",1550,"Female",1052393,0.0014728338177848
"2563","Rhode Island",2012,"Mortality from diseases of the heart","Nmbr",1194,"Female",1052393,0.00113455714737745
"2564","Rhode Island",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",168,"Male",1052393,0.000159636181540546
"2565","Rhode Island",2012,"Mortality from heart failure","Nmbr",573,"Male",1052393,0.00054447340489722
"2566","Rhode Island",2012,"Mortality from coronary heart disease","Nmbr",1695,"Overall",1052393,0.00161061504590015
"2567","Rhode Island",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",265,"Female",1052393,0.000251807072072885
"2568","Rhode Island",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",433,"Overall",1052393,0.000411443253613431
"2569","Rhode Island",2012,"Mortality from diseases of the heart","Nmbr",1166,"Male",1052393,0.0011079511171207
"2570","South Carolina",2012,"Mortality from total cardiovascular disease","Nmbr",12579,"Overall",4721341,0.00266428542229845
"2571","South Carolina",2012,"Mortality from coronary heart disease","Nmbr",2144,"Female",4721341,0.00045410827135765
"2572","South Carolina",2012,"Mortality from heart failure","Nmbr",4690,"Overall",4721341,0.00099336184359486
"2573","South Carolina",2012,"Mortality from coronary heart disease","Nmbr",3077,"Male",4721341,0.000651721618921404
"2574","South Carolina",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",4402,"Overall",4721341,0.00093236222505428
"2575","South Carolina",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1326,"Female",4721341,0.00028085241036392
"2576","South Carolina",2012,"Mortality from heart failure","Nmbr",2458,"Female",4721341,0.000520614799905366
"2577","South Carolina",2012,"Mortality from diseases of the heart","Nmbr",5085,"Male",4721341,0.00107702451485711
"2578","South Carolina",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",2349,"Overall",4721341,0.000497528138721605
"2579","South Carolina",2012,"Mortality from diseases of the heart","Nmbr",4279,"Female",4721341,0.000906310304635907
"2580","South Carolina",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1023,"Male",4721341,0.000216675728357685
"2581","South Carolina",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2267,"Male",4721341,0.000480160191776023
"2582","South Carolina",2012,"Mortality from coronary heart disease","Nmbr",5221,"Overall",4721341,0.00110582989027905
"2583","South Carolina",2012,"Mortality from diseases of the heart","Nmbr",9364,"Overall",4721341,0.00198333481949302
"2584","South Carolina",2012,"Mortality from total cardiovascular disease","Nmbr",6520,"Male",4721341,0.00138096358640479
"2585","South Carolina",2012,"Mortality from total cardiovascular disease","Nmbr",6059,"Female",4721341,0.00128332183589366
"2586","South Carolina",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2135,"Female",4721341,0.000452202033278257
"2587","South Carolina",2012,"Mortality from heart failure","Nmbr",2232,"Male",4721341,0.000472747043689494
"2588","South Dakota",2012,"Mortality from heart failure","Nmbr",405,"Male",834631,0.000485244377455426
"2589","South Dakota",2012,"Mortality from total cardiovascular disease","Nmbr",1095,"Male",834631,0.00131195702052763
"2590","South Dakota",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",547,"Male",834631,0.000655379443131156
"2591","South Dakota",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",432,"Female",834631,0.000517594002619122
"2592","South Dakota",2012,"Mortality from diseases of the heart","Nmbr",1668,"Overall",834631,0.00199848795455716
"2593","South Dakota",2012,"Mortality from diseases of the heart","Nmbr",819,"Female",834631,0.000981271963298751
"2594","South Dakota",2012,"Mortality from total cardiovascular disease","Nmbr",1173,"Female",834631,0.00140541149322275
"2595","South Dakota",2012,"Mortality from heart failure","Nmbr",943,"Overall",834631,0.00112984061219868
"2596","South Dakota",2012,"Mortality from coronary heart disease","Nmbr",1191,"Overall",834631,0.00142697790999855
"2597","South Dakota",2012,"Mortality from total cardiovascular disease","Nmbr",2268,"Overall",834631,0.00271736851375039
"2598","South Dakota",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",408,"Overall",834631,0.000488838780251392
"2599","South Dakota",2012,"Mortality from diseases of the heart","Nmbr",849,"Male",834631,0.00101721599125841
"2600","South Dakota",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",979,"Overall",834631,0.00117297344575028
"2601","South Dakota",2012,"Mortality from coronary heart disease","Nmbr",657,"Male",834631,0.000787174212316581
"2602","South Dakota",2012,"Mortality from coronary heart disease","Nmbr",534,"Female",834631,0.00063980369768197
"2603","South Dakota",2012,"Mortality from heart failure","Nmbr",538,"Female",834631,0.000644596234743258
"2604","South Dakota",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",170,"Male",834631,0.000203682825104747
"2605","South Dakota",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",238,"Female",834631,0.000285155955146646
"2606","Tennessee",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1317,"Male",6455469,0.000204013062412661
"2607","Tennessee",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",7567,"Overall",6455469,0.00117218439125027
"2608","Tennessee",2012,"Mortality from coronary heart disease","Nmbr",5568,"Male",6455469,0.00086252447343485
"2609","Tennessee",2012,"Mortality from total cardiovascular disease","Nmbr",9364,"Female",6455469,0.00145055301171766
"2610","Tennessee",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3868,"Male",6455469,0.00059918187199102
"2611","Tennessee",2012,"Mortality from total cardiovascular disease","Nmbr",18871,"Overall",6455469,0.00292325778343913
"2612","Tennessee",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1803,"Female",6455469,0.000279298064943074
"2613","Tennessee",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",3120,"Overall",6455469,0.000483311127355735
"2614","Tennessee",2012,"Mortality from coronary heart disease","Nmbr",10002,"Overall",6455469,0.0015493839409654
"2615","Tennessee",2012,"Mortality from coronary heart disease","Nmbr",4434,"Female",6455469,0.000686859467530554
"2616","Tennessee",2012,"Mortality from diseases of the heart","Nmbr",14454,"Overall",6455469,0.00223903174192301
"2617","Tennessee",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3699,"Female",6455469,0.000573002519259251
"2618","Tennessee",2012,"Mortality from total cardiovascular disease","Nmbr",9507,"Male",6455469,0.00147270477172147
"2619","Tennessee",2012,"Mortality from heart failure","Nmbr",3456,"Female",6455469,0.000535360017994045
"2620","Tennessee",2012,"Mortality from heart failure","Nmbr",6254,"Overall",6455469,0.000968790958488066
"2621","Tennessee",2012,"Mortality from heart failure","Nmbr",2798,"Male",6455469,0.000433430940494021
"2622","Tennessee",2012,"Mortality from diseases of the heart","Nmbr",6829,"Female",6455469,0.00105786272074113
"2623","Tennessee",2012,"Mortality from diseases of the heart","Nmbr",7625,"Male",6455469,0.00118116902118188
"2624","Texas",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",9305,"Overall",26089741,0.000356653598056033
"2625","Texas",2012,"Mortality from heart failure","Nmbr",20528,"Overall",26089741,0.000786822682524905
"2626","Texas",2012,"Mortality from coronary heart disease","Nmbr",23479,"Overall",26089741,0.000899932276062074
"2627","Texas",2012,"Mortality from diseases of the heart","Nmbr",17981,"Female",26089741,0.000689198102809836
"2628","Texas",2012,"Mortality from heart failure","Nmbr",10905,"Female",26089741,0.000417980385470289
"2629","Texas",2012,"Mortality from diseases of the heart","Nmbr",21080,"Male",26089741,0.000807980424182823
"2630","Texas",2012,"Mortality from total cardiovascular disease","Nmbr",26689,"Male",26089741,0.00102296914331192
"2631","Texas",2012,"Mortality from total cardiovascular disease","Nmbr",25056,"Female",26089741,0.00096037749090725
"2632","Texas",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",3995,"Male",26089741,0.000153125322324971
"2633","Texas",2012,"Mortality from heart failure","Nmbr",9623,"Male",26089741,0.000368842297054616
"2634","Texas",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",19175,"Overall",26089741,0.000734963217917725
"2635","Texas",2012,"Mortality from coronary heart disease","Nmbr",9771,"Female",26089741,0.000374515024890435
"2636","Texas",2012,"Mortality from total cardiovascular disease","Nmbr",51745,"Overall",26089741,0.00198334663421917
"2637","Texas",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",10012,"Male",26089741,0.000383752372244707
"2638","Texas",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",9163,"Female",26089741,0.000351210845673018
"2639","Texas",2012,"Mortality from diseases of the heart","Nmbr",39061,"Overall",26089741,0.00149717852699266
"2640","Texas",2012,"Mortality from coronary heart disease","Nmbr",13708,"Male",26089741,0.000525417251171639
"2641","Texas",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",5310,"Female",26089741,0.000203528275731062
"2642","United States",2012,"Mortality from heart failure","Nmbr",285949,"Overall",314102623,0.000910368074194656
"2643","United States",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",128546,"Overall",314102623,0.000409248413057665
"2644","United States",2012,"Mortality from coronary heart disease","Nmbr",371469,"Overall",314102623,0.00118263577824372
"2645","United States",2012,"Mortality from total cardiovascular disease","Nmbr",787431,"Overall",314102623,0.00250692271359988
"2646","United States",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",270830,"Overall",314102623,0.000862234124036589
"2647","United States",2012,"Mortality from diseases of the heart","Nmbr",599711,"Overall",314102623,0.00190928364198983
"2648","Utah",2012,"Mortality from coronary heart disease","Nmbr",959,"Male",2856343,0.000335743991530429
"2649","Utah",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",602,"Male",2856343,0.000210759001982605
"2650","Utah",2012,"Mortality from coronary heart disease","Nmbr",545,"Female",2856343,0.000190803415416146
"2651","Utah",2012,"Mortality from diseases of the heart","Nmbr",1648,"Male",2856343,0.00057696152037763
"2652","Utah",2012,"Mortality from heart failure","Nmbr",963,"Female",2856343,0.00033714438357018
"2653","Utah",2012,"Mortality from total cardiovascular disease","Nmbr",4212,"Overall",2856343,0.00147461281785836
"2654","Utah",2012,"Mortality from total cardiovascular disease","Nmbr",2091,"Female",2856343,0.000732054938780111
"2655","Utah",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",437,"Female",2856343,0.000152992830342854
"2656","Utah",2012,"Mortality from total cardiovascular disease","Nmbr",2121,"Male",2856343,0.000742557879078248
"2657","Utah",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",809,"Overall",2856343,0.000283229290039747
"2658","Utah",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",475,"Female",2856343,0.000166296554720494
"2659","Utah",2012,"Mortality from coronary heart disease","Nmbr",1504,"Overall",2856343,0.000526547406946575
"2660","Utah",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",334,"Male",2856343,0.000116932735319253
"2661","Utah",2012,"Mortality from diseases of the heart","Nmbr",1443,"Female",2856343,0.000505191428340364
"2662","Utah",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1039,"Overall",2856343,0.00036375183232546
"2663","Utah",2012,"Mortality from diseases of the heart","Nmbr",3091,"Overall",2856343,0.00108215294871799
"2664","Utah",2012,"Mortality from heart failure","Nmbr",839,"Male",2856343,0.000293732230337883
"2665","Utah",2012,"Mortality from heart failure","Nmbr",1802,"Overall",2856343,0.000630876613908064
"2666","Vermont",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",281,"Overall",626398,0.000448596579171709
"2667","Vermont",2012,"Mortality from heart failure","Nmbr",377,"Female",626398,0.000601853773479481
"2668","Vermont",2012,"Mortality from coronary heart disease","Nmbr",787,"Overall",626398,0.00125638970750226
"2669","Vermont",2012,"Mortality from diseases of the heart","Nmbr",553,"Female",626398,0.000882825296377064
"2670","Vermont",2012,"Mortality from diseases of the heart","Nmbr",1206,"Overall",626398,0.00192529350349139
"2671","Vermont",2012,"Mortality from diseases of the heart","Nmbr",653,"Male",626398,0.00104246820711433
"2672","Vermont",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",456,"Male",626398,0.000727971672961919
"2673","Vermont",2012,"Mortality from total cardiovascular disease","Nmbr",813,"Male",626398,0.00129789686429395
"2674","Vermont",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",101,"Male",626398,0.000161239339844636
"2675","Vermont",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",180,"Female",626398,0.000287357239327073
"2676","Vermont",2012,"Mortality from coronary heart disease","Nmbr",469,"Male",626398,0.000748725251357763
"2677","Vermont",2012,"Mortality from total cardiovascular disease","Nmbr",793,"Female",626398,0.00126596828214649
"2678","Vermont",2012,"Mortality from coronary heart disease","Nmbr",318,"Female",626398,0.000507664456144496
"2679","Vermont",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",823,"Overall",626398,0.00131386115536767
"2680","Vermont",2012,"Mortality from heart failure","Nmbr",324,"Male",626398,0.000517243030788732
"2681","Vermont",2012,"Mortality from heart failure","Nmbr",701,"Overall",626398,0.00111909680426821
"2682","Vermont",2012,"Mortality from total cardiovascular disease","Nmbr",1606,"Overall",626398,0.00256386514644044
"2683","Vermont",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",367,"Female",626398,0.000585889482405755
"2684","Virginia",2012,"Mortality from coronary heart disease","Nmbr",7520,"Overall",8193374,0.000917814809869536
"2685","Virginia",2012,"Mortality from diseases of the heart","Nmbr",6382,"Female",8193374,0.000778922089971726
"2686","Virginia",2012,"Mortality from diseases of the heart","Nmbr",13386,"Overall",8193374,0.00163375918150447
"2687","Virginia",2012,"Mortality from total cardiovascular disease","Nmbr",18074,"Overall",8193374,0.00220592883957207
"2688","Virginia",2012,"Mortality from coronary heart disease","Nmbr",4283,"Male",8193374,0.000522739472163726
"2689","Virginia",2012,"Mortality from heart failure","Nmbr",2921,"Male",8193374,0.000356507587716611
"2690","Virginia",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5461,"Overall",8193374,0.000666514185731055
"2691","Virginia",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1987,"Female",8193374,0.000242513035533347
"2692","Virginia",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2786,"Female",8193374,0.000340030859081985
"2693","Virginia",2012,"Mortality from diseases of the heart","Nmbr",7004,"Male",8193374,0.000854837091532743
"2694","Virginia",2012,"Mortality from heart failure","Nmbr",3469,"Female",8193374,0.000423390900989019
"2695","Virginia",2012,"Mortality from heart failure","Nmbr",6390,"Overall",8193374,0.00077989848870563
"2696","Virginia",2012,"Mortality from total cardiovascular disease","Nmbr",9097,"Female",8193374,0.00111028741029032
"2697","Virginia",2012,"Mortality from coronary heart disease","Nmbr",3237,"Female",8193374,0.00039507533770581
"2698","Virginia",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",3394,"Overall",8193374,0.000414237162858671
"2699","Virginia",2012,"Mortality from total cardiovascular disease","Nmbr",8977,"Male",8193374,0.00109564142928176
"2700","Virginia",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2675,"Male",8193374,0.00032648332664907
"2701","Virginia",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1407,"Male",8193374,0.000171724127325324
"2702","Washington",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1472,"Female",6897292,0.000213417091809365
"2703","Washington",2012,"Mortality from total cardiovascular disease","Nmbr",7214,"Male",6897292,0.00104591773119073
"2704","Washington",2012,"Mortality from diseases of the heart","Nmbr",5635,"Male",6897292,0.000816987304582726
"2705","Washington",2012,"Mortality from coronary heart disease","Nmbr",6497,"Overall",6897292,0.000941963889596091
"2706","Washington",2012,"Mortality from heart failure","Nmbr",6793,"Overall",6897292,0.000984879283057757
"2707","Washington",2012,"Mortality from heart failure","Nmbr",3246,"Male",6897292,0.000470619483704619
"2708","Washington",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5991,"Overall",6897292,0.000868601764286621
"2709","Washington",2012,"Mortality from diseases of the heart","Nmbr",4725,"Female",6897292,0.000685051466575578
"2710","Washington",2012,"Mortality from coronary heart disease","Nmbr",2596,"Female",6897292,0.000376379599413799
"2711","Washington",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1041,"Male",6897292,0.000150928799302683
"2712","Washington",2012,"Mortality from diseases of the heart","Nmbr",10360,"Overall",6897292,0.0015020387711583
"2713","Washington",2012,"Mortality from coronary heart disease","Nmbr",3901,"Male",6897292,0.000565584290182292
"2714","Washington",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",2513,"Overall",6897292,0.000364345891112048
"2715","Washington",2012,"Mortality from heart failure","Nmbr",3547,"Female",6897292,0.000514259799353137
"2716","Washington",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2845,"Female",6897292,0.000412480724319052
"2717","Washington",2012,"Mortality from total cardiovascular disease","Nmbr",14027,"Overall",6897292,0.0020336967029959
"2718","Washington",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3146,"Male",6897292,0.00045612103996757
"2719","Washington",2012,"Mortality from total cardiovascular disease","Nmbr",6813,"Female",6897292,0.000987778971805166
"2720","West Virginia",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",450,"Male",1856283,0.000242419932736549
"2721","West Virginia",2012,"Mortality from coronary heart disease","Nmbr",1724,"Male",1856283,0.000928737697861802
"2722","West Virginia",2012,"Mortality from total cardiovascular disease","Nmbr",3383,"Female",1856283,0.00182245918321721
"2723","West Virginia",2012,"Mortality from coronary heart disease","Nmbr",1388,"Female",1856283,0.000747730814751845
"2724","West Virginia",2012,"Mortality from diseases of the heart","Nmbr",2529,"Male",1856283,0.00136240002197941
"2725","West Virginia",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",690,"Female",1856283,0.000371710563529376
"2726","West Virginia",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1601,"Male",1856283,0.000862476249580479
"2727","West Virginia",2012,"Mortality from coronary heart disease","Nmbr",3112,"Overall",1856283,0.00167646851261365
"2728","West Virginia",2012,"Mortality from total cardiovascular disease","Nmbr",3211,"Male",1856283,0.00172980089781569
"2729","West Virginia",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1140,"Overall",1856283,0.000614130496265925
"2730","West Virginia",2012,"Mortality from total cardiovascular disease","Nmbr",6594,"Overall",1856283,0.0035522600810329
"2731","West Virginia",2012,"Mortality from diseases of the heart","Nmbr",4942,"Overall",1856283,0.00266230957240895
"2732","West Virginia",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1488,"Female",1856283,0.000801601910915523
"2733","West Virginia",2012,"Mortality from heart failure","Nmbr",2717,"Overall",1856283,0.00146367768276712
"2734","West Virginia",2012,"Mortality from heart failure","Nmbr",1224,"Male",1856283,0.000659382217043414
"2735","West Virginia",2012,"Mortality from heart failure","Nmbr",1493,"Female",1856283,0.000804295465723707
"2736","West Virginia",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3089,"Overall",1856283,0.001664078160496
"2737","West Virginia",2012,"Mortality from diseases of the heart","Nmbr",2413,"Female",1856283,0.00129990955042954
"2738","Wisconsin",2012,"Mortality from diseases of the heart","Nmbr",5417,"Female",5726422,0.000945965910301406
"2739","Wisconsin",2012,"Mortality from diseases of the heart","Nmbr",5865,"Male",5726422,0.00102419975335384
"2740","Wisconsin",2012,"Mortality from heart failure","Nmbr",2719,"Male",5726422,0.000474816560847245
"2741","Wisconsin",2012,"Mortality from total cardiovascular disease","Nmbr",7536,"Female",5726422,0.00131600500277486
